id,comment_text,Action,Adult,Adventure,Animation,Biography,Comedy
"""24"" (2001) {Day 5: 10:00 p.m.-11:00 p.m. (#5.16)}",bierko custody ctu make christopher henderson priority investigation hinder take ctu homeland security wayne palmer reveal martha logans assistant evelyn contact david palmer regard terrorist plot unwilling talk terrorists kidnap year old daughter threaten kill evelyn reveal evidence,1,0,0,0,0,0
"""24"" (2001) {Day 5: 11:00 p.m.-12:00 a.m. (#5.17)}",discover main antagonist nerve gas operation president logan jack wayne learn evelyn martin proof logan complicit form digital record make things even difficult jack logan issue warrant arrest order prevent get evidence homeland securitys karen hay miles papazian monitor audrey chloe try pick thread jack,1,0,0,0,0,0
"""24"" (2001) {Day 5: 12:00 p.m.-1:00 p.m. (#5.6)}",jack bauer arrange meet mike novick discover walt cummings involve terrorist plot pre empting walt reveal involvement true nature plot president logan nerve gas arrive port ready trip moscow ctu continue investigation still assumption use americans,1,0,0,0,0,0
"""24"" (2001) {Day 5: 2:00 a.m.-3:00 a.m. (#5.20)}",jack get henderson find record hand track record diplomatic flight jack get board take marshal try discover record bill buchanan take custody work covertly karen hay help jack jack eventually discover record co pilot,1,0,0,0,0,0
"""24"" (2001) {Day 5: 3:00 p.m.-4:00 p.m. (#5.9)}",jack bauer contact jam nathanson man sell nerve gas terrorists terrorists try kill nathanson offer jack information whereabouts exchange protection terrorists contact president logan threaten release remain nerve gas us soil give detail route president suvarovs motorcade allow plan assassination meanwhile lynn mcgill become increasingly paranoid people ctu work,1,0,0,0,0,0
"""24"" (2001) {Day 5: 5:00 p.m.-6:00 p.m. (#5.11)}",tony almeida regain consciousness learn michelles death president logan deal aftermath attack suvarovs motorcade jack attempt track christopher henderson ctu discover terrorists plan release canister nerve gas hospital hour,1,0,0,0,0,0
"""24"" (2001) {Day 5: 7:00 a.m.-8:00 a.m. (#5.1)}",russian president suvarov set meet president logan sign arm treaty david palmer assassinate tony almeida michelle dessler hit car bomb someone start chase chloe obrian link people know former ctu agent jack bauer alive,1,0,0,0,0,0
"""24"" (2001) {Day 5: 8:00 a.m.-9:00 a.m. (#5.2)}",ctu uncover evidence seemingly link jack bauer assassination david palmer bid clear name jack enlist help chloe obrian head wayne palmers apartment site assassination see evidence find meanwhile walt cummings look phone call martha logan receive david palmer night terrorist group continue set plan day motion,1,0,0,0,0,0
"""24"" (2001) {Day 5: 9:00 a.m.-10:00 a.m. (#5.3)}",jack bauer take tactical position terminal terrorist group take feed information ctu terrorists state demand live television meanwhile martha logan try find unaltered evidence phone conversation david palmer night,1,0,0,0,0,0
"""24"" (2001) {Day 6: 5:00 p.m.-6:00 p.m. (#6.12)}",logan fail get information concern gredenko russian consul jack break decide get hard way learn gredenko plan activate remain suitcase nuke via drone tom lennox turn reed carson follow assassination attempt presidential authority shift vice president daniels whose first order business enact toms extreme proposals,1,0,0,0,0,0
"""24"" (2001) {Day 6: 6:00 p.m.-7:00 p.m. (#6.13)}",mike doyle take head field ops first mission rescue jack russian consul issue lock consulate charles logan try get martha talk russian first lady convince russian president sanction mission vice president daniels threaten ambassador nuclear retaliation strike country another suitcase nuke activate american soil,1,0,0,0,0,0
"""24"" (2001) {Day 6: 8:00 p.m.-9:00 p.m. (#6.15)}",jack doyle discover true source ctus security leak autistic savant hacker name brady follow brothers order sandra palmer agree bring president wayne palmer coma effort stop nuclear retaliation fayeds country meanwhile jack use brady sting hop capture gredenko,1,0,0,0,0,0
"""24"" (2001) {Day 7: 8:00 a.m.-9:00 a.m. (#7.1)}",years abu fayeds reign terror ctu disband force inside government jack bauer face question us senate hear action take pursuit justice addition finger fall guy ctus mistake fbis counter terrorism squad learn plot cripple nations computer infrastructure figure security expert michael latham kidnap,1,0,0,0,0,0
"""24"" (2001) {Day 8: 10:00 a.m.-11:00 a.m. (#8.19)}",president taylor face impossible choices much dismay ctu enlist private security firm complete sensitive task lead mark bledsoe meanwhile jack call favor old friend rick vickers embark crucial mission,1,0,0,0,0,0
"""24"" (2001) {Day 8: 11:00 a.m.-12:00 p.m. (#8.20)}",hours leave clock race toward climactic series finale jack stop absolutely nothing avenge emotional setback lose beloved partner renee walker meanwhile administration attempt keep historic pivotal peace agreement track undermine force surface,1,0,0,0,0,0
"""24"" (2001) {Day 8: 2:00 p.m.-3:00 p.m. (#8.23)}",emotions run high harrow day climax resolute president taylor close world change peace treaty vengeful jack bauer take matter hand last unforgettable job,1,0,0,0,0,0
"""24"" (2001) {Day 8: 4:00 p.m.-5:00 p.m. (#8.1)}",set new york city jack bauer unwillingly draw back action president allison taylor negotiate international security omar hassan determine middle eastern leader visit u peacemaking mission new day unfold upgrade ctu operate command b school razor sharp head honcho brian hastings supervise quirky chloe obrian expert data analyst dana walsh systems analyst arlo glass,1,0,0,0,0,0
"""24"" (2001) {Day 8: 6:00 p.m.-7:00 p.m. (#8.3)}",chloe jack continue look person plant document merediths laptop close target jack get tased cop think jack kill colleague dana visit ctu old boyfriend scar hell expose deep dark secret jack beat mad cop real perpetrator go plan assassinate president hassan hastings take false intel evidence make bad leadership decision,1,0,0,0,0,0
"""24"" (2001) {Day 8: 8:00 p.m.-9:00 p.m. (#8.5)}",explosive hours unwillingly draw back action jack bauer team risky renee walker track dangerous lead meanwhile back ctu desperate dana walsh face tense untimely circumstances ex con boyfriend home texas show threaten reveal past life employers unless things elsewhere emotions escalate president taylor learn larger loom threat jeopardize peace accord president hassan sergi bazhaev russian arm dealer agree let son josef try get medical treatment son radiation poison,1,0,0,0,0,0
"""24"" (2001) {Day 8: 9:00 p.m.-10:00 p.m. (#8.6)}",undercover agent renee walker confront painful past attempt broker deal ruthless well connect german arm dealer ctu shift focus perilous circumstances surround jack renee lead analyst dana walsh come plan quell situation chloe obrian put arlo glass place jack renees undercover mission take unexpected turn hassan family turmoil president taylor reel peace agreement jeopardize,1,0,0,0,0,0
"""24"" (2013) {11pm - 12am (#1.24)}",vikrants condition critical hospitalize jai finally find ravindaran raja shoot tell veer dead ravindarans cell receive message aditya press conference minutes veer run jai take hospital terrorist send raja reach hotel aim gun aditya jai find number decease person jai nikita suspect terrorist terrace run towards terrorist kill jai adityas surprise divya actual culprit conference divya confess say think leadership quality unlike aditya arrest aditya,1,0,0,0,0,0
"""24"" (2013) {1am - 2am (#1.2)}",jais plan find daughter sidetrack get call raw agent wasim khan anupam kher stalk assassins connect aditya singhania hit wasim meet another agent sahil subsequently kill mehr nikkitasha marwaha pass id card dead prime ministerial photographer yakub ankur vikal kiran realize jhanvi gupta aradhana jagota danger trisha abhay gupta ajinkya deo search jai wasim escape assassins wasim gun manage throw sd card jai contain information mole atu,1,0,0,0,0,0
"""24"" (2013) {4pm - 5pm (#1.17)}",assassin report raja kill jais wife daughter jais daughter kill jai use pooja mission plant track device bala gift pooja remote detonate bomb form necklace part plan kill aditya pooja lose control mission stab bala meantime fake agent lookout veer jais son jais wife daughter strand accident,1,0,0,0,0,0
"""24"" (2013) {7am - 8am (#1.8)}",nikita rai tejpal singh adhir bhatt realize jia mole inside atu communicate yakub use instructions equipment yakub jai get see adityas appearance steel corporation india jai soon realize terrorists plan frame assassination,1,0,0,0,0,0
